Year,Month,Day,Source,Title,Body,Link
2025,Jan,30,DM,Sri Lanka looks to turn to Indonesia for coconut product imports,"To combat the current coconut shortage, SL looks at importing coconut products from Indonesia, an official said. The ministers Sunil Handunneththi and  Samantha Vidyarathna was to submit a joint cabinet paper this week which was delayed due to re-assessment of the current measures to import coconut products. Chairman of the Coconut Development Authority Shantha Ranathunga said that the Cabinet paper was to include imports of coconut related products more..",https://www.dailymirror.lk/breaking-news/Sri-Lanka-looks-to-turn-to-Indonesia-for-coconut-product-imports/108-301296
2025,Jan,31,DM,Crushing mafias isnt easy as crushing coconuts!,"Lankans are a little uneasy due to the high prices of coconuts and the shortage of the nut itself in SL. Now we hear of plans being in the pipeline for the Govt to import coconut-based products. This is a roundabout way to meet the shortage of coconuts in this island. But according to reports, the import plan for coconut related products must first go through a cabinet paper which must then be passed in parliament. The cabinet paper for this purpose is already drafted. more..",https://www.dailymirror.lk/opinion/Crushing-mafias-isnt-easy-as-crushing-coconuts-EDITORIAL/172-301370
2025,Jan,31,Island,Coconut: A superfood?,"Can we keep a secret, just among us? It is an essential part of our traditional diet, but coconut has nothing superior relative to other foods. However, if we can earn much needed foreign exchange by calling it one, as the proverb says, we should make hay while the sun shines. But let us not forget that it is only a sales pitch. The term superfood is a marketing tool created to describe a food item that supposedly provides exceptional health benefits due to its high nutrient more..",https://island.lk/coconut-a-superfood/
2025,Jan,31,DM,'Foreign pests suspected in coconut decline',"It is suspected that the collapse of the coconut industry in this country or the reduction in coconut yields has been due to the influence of foreign invasive insects or bacteria, Chairman of the Coconut Cultivation Board Dr. Sunimal Jayakody said.  He said that several reports have linked the decline in coconut yields to foreign invasive insects or bacteria.   ""Importing coconuts carries the risk of introducing harmful insects or bacteria to the coconut industry. more..",https://www.dailymirror.lk/breaking-news/Foreign-pests-suspected-in-coconut-decline-Coconut-Board-Chairman/108-301343
2025,Feb,3,AD,Video: Coconut industrialists urge shift to processed products for export revenue...,"President of the Coconut Milk Manufacturers Association, Randeewa Malalasooriya says that the nations coconut industry has the potential to bring in USD 2.5 billion as revenue up from the current industry average of USD 850 million. Malalasooriya further stated that the country must improve the annual coconut production to 4.5 billion nuts in the long term while also focusing on the import of low value coconut products to produce value added coconut more..",https://www.adaderana.lk/news.php?nid=105483
2025,Feb,5,EN,SL to import 200mn coconuts worth kernels,"Cabinet has approved the import of chilled and dried kernel chips equal to 200 million coconuts to fill a shortfall in the domestic crop, Minister Nalinda Jayatissa said. According to the guidelines and the requests of the industry personnel, a capacity equal to 200 million coconuts of coconut kernel related products and dried kernels (non-copra) import, for oil manufacturing has been approved by the cabinet of ministers, the minister said. SLs coconut processing industry more..",https://economynext.com/sri-lanka-to-import-200mn-coconuts-worth-kernels-203496/
2025,Feb,7,FT,Coconut industry unites to reach $ 2 b export target under EU-backed 10-yr strategic plan,"EU, through the UNIDO-implemented BESPA-FOOD project, is supporting SLs coconut industry in implementing a comprehensive 10-year strategic plan and a roadmap aimed at transforming the sector into a $ 2 billion export powerhouse. Ministry of Plantation and Community Infrastructure recently convened key public and private sector stakeholders, including Coconut Development Authority (CDA), Coconut Research Institute (CRI),  Coconut Cultivation Board (CCB), more..",https://www.ft.lk/top-story/Coconut-industry-unites-to-reach-2-b-export-target-under-EU-backed-10-year-strategic-plan/26-772740
2025,Feb,7,DM,"Coconut Board suspends 20 projects involving tree cutting, land use","Coconut Cultivation Board has suspended 20 projects that planned to cut down coconut trees and develop approximately 400 acres of land.  The board's Chairman, Dr. Sunimal Jayakody said these lands fall within the coconut triangle. Requests for projects ranging from 20 to 90 acres, including garment factories, animal farms and solar power plants have been halted, he added. Currently, Divisional Secretaries can approve requests to use coconut lands under 10 acres more..",https://www.dailymirror.lk/breaking-news/Coconut-Board-suspends-20-projects-involving-tree-cutting-land-use/108-301867
2025,Feb,13,CT,"Govts inaction on coconut, paddy crises sparks outrage","The Govt and responsible authorities of the State sector should be reminded that SL, surrounded by the vast Indian Ocean, is now importing salt from India, as well as coconuts despite being renowned for its coconut industry. The ongoing shortages are inconveniencing the public, exposing a lack of foresight and precautionary planning ahead of the crises. Instead of addressing these issues proactively, authorities lament more..",https://ceylontoday.lk/2025/02/08/govts-inaction-on-coconut-paddy-crises-sparks-outrage/
2025,Feb,15,EN,Sri Lanka coconut auction volumes down,"SLs coconut auction volumes dropped to 21,569 nuts, with 89,687 nuts offered, recording an all time low at this weeks auction. The auction was conducted at a fixed price of 140,000 rupees for a thousand nuts for the fourth straight week on Feb 13. It is uncertain why all the nuts offered were not bought at the auction. Last week 177,362 nuts were offered, down and 173,007 nuts were sold. Volumes offered at the auction have moved down after a fixed price of 140 per nut was agreed. more..",https://economynext.com/sri-lanka-coconut-auction-volumes-down-205242/
2025,Mar,5,NW,Substandard coconut oil in the Market?: Update from Trade Minister,Minister Wasantha Samarasinghe says coconut oil unfit for human consumption has been found in the local market. Minister  said the presence of coconut oil unfit for human consumption has been found during routine inspections conducted by the Consumer Affairs Authority (CAA).  It has been identified through a market sample test conducted by the Consumer Affairs Authority that coconut oil available in the market is not in accordance with the required standards. more..,https://www.newswire.lk/2025/03/05/substandard-coconut-oil-in-the-market-update-from-trade-minister/
2025,Mar,8,DN,Minister announces plans for new coconut cultivation,"Minister Samantha Vidyarathna stated that 36,000 acres for new coconut cultivation have been planned for this year, with 16,000 acres allocated to the Northern Coconut Triangle and the remaining 20,000 acres designated for other regions. Minister made this statement during the Ministerial Consultative Committee meeting on Plantation and Community Infrastructure, held under his Chairmanship at Parliament more..",https://www.dailynews.lk/2025/03/07/admin-catagories/breaking-news/737644/minister-announces-plans-for-36000-acres-of-new-coconut-cultivation-in-2025/
